Level_Code,University,City,Course,Faculty,Int_Fees,Local_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_2,Prerequisite_3,Prerequisite_1_grade,Prerequisite_2_grade,Prerequisite_3_grade,Website,Course_Lang,Availability,Description,Career_Outcomes,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks,Subject_or_Unit_1,Subject_Objective_1,Subject_Description_1,Subject_or_Unit_2,Subject_Objective_2,Subject_Description_2,Subject_or_Unit_3,Subject_Objective_3,Subject_Description_3,Subject_or_Unit_4,Subject_Objective_4,Subject_Description_4,Subject_or_Unit_5,Subject_Objective_5,Subject_Description_5,Subject_or_Unit_6,Subject_Objective_6,Subject_Description_6,Subject_or_Unit_7,Subject_Objective_7,Subject_Description_7,Subject_or_Unit_8,Subject_Objective_8,Subject_Description_8,Subject_or_Unit_9,Subject_Objective_9,Subject_Description_9,Subject_or_Unit_10,Subject_Objective_10,Subject_Description_10,Subject_or_Unit_11,Subject_Objective_11,Subject_Description_11,Subject_or_Unit_12,Subject_Objective_12,Subject_Description_12,Subject_or_Unit_13,Subject_Objective_13,Subject_Description_13,Subject_or_Unit_14,Subject_Objective_14,Subject_Description_14,Subject_or_Unit_15,Subject_Objective_15,Subject_Description_15,Subject_or_Unit_16,Subject_Objective_16,Subject_Description_16,Subject_or_Unit_17,Subject_Objective_17,Subject_Description_17,Subject_or_Unit_18,Subject_Objective_18,Subject_Description_18,Subject_or_Unit_19,Subject_Objective_19,Subject_Description_19,Subject_or_Unit_20,Subject_Objective_20,Subject_Description_20,Subject_or_Unit_21,Subject_Objective_21,Subject_Description_21,Subject_or_Unit_22,Subject_Objective_22,Subject_Description_22,Subject_or_Unit_23,Subject_Objective_23,Subject_Description_23,Subject_or_Unit_24,Subject_Objective_24,Subject_Description_24,Subject_or_Unit_25,Subject_Objective_25,Subject_Description_25,Subject_or_Unit_26,Subject_Objective_26,Subject_Description_26,Subject_or_Unit_27,Subject_Objective_27,Subject_Description_27,Subject_or_Unit_28,Subject_Objective_28,Subject_Description_28,Subject_or_Unit_29,Subject_Objective_29,Subject_Description_29,Subject_or_Unit_30,Subject_Objective_30,Subject_Description_30,Subject_or_Unit_31,Subject_Objective_31,Subject_Description_31,Subject_or_Unit_32,Subject_Objective_32,Subject_Description_32,Subject_or_Unit_33,Subject_Objective_33,Subject_Description_33,Subject_or_Unit_34,Subject_Objective_34,Subject_Description_34,Subject_or_Unit_35,Subject_Objective_35,Subject_Description_35,Subject_or_Unit_36,Subject_Objective_36,Subject_Description_36,Subject_or_Unit_37,Subject_Objective_37,Subject_Description_37,Subject_or_Unit_38,Subject_Objective_38,Subject_Description_38,Subject_or_Unit_39,Subject_Objective_39,Subject_Description_39,Subject_or_Unit_40,Subject_Objective_40,Subject_Description_40
DPG,Swinburne University of Technology,Hawthorn,Doctor of Philosophy,Humanities and Social Science,35300,TBA,AUD,year,3,Years,no,no,IELTS,,,6.5,,,https://search.swinburne.edu.au/s/redirect?collection=swinburne-courses&url=https%3A%2F%2Fwww.swinburne.edu.au%2Fstudy%2Fcourse%2FDoctor-of-Philosophy-%255BDesign%255D-DR-DES%2Flocal&auth=1achcBFxMB3wpKkNNWYj4w&profile=_default&rank=11&query=phd+AccreditationStatus%3Acurrent+%7CCourseTypes%3A%22%24%2B%2B+research+%24%2B%2B%22+%7CStudyLevel%3A%22%24%2B%2B+research+%24%2B%2B%22+%7C%5BResidency%3A%22%24%2B%2B+international+%24%2B%2B%22+Residency%3A%22%24%2B%2B+local+%24%2B%2B%22%5D+%7CAccreditationStatus%3A%22%24%2B%2B+current+%24%2B%2B%22,English,A,,,Australia,no,yes,no,yes,no,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPG,Swinburne University of Technology,Hawthorn,Doctor of Philosophy,Humanities and Social Science,32800,TBA,AUD,year,3,Years,yes,yes,IELTS,,,6.5,,,https://search.swinburne.edu.au/s/redirect?collection=swinburne-courses&url=https%3A%2F%2Fwww.swinburne.edu.au%2Fstudy%2Fcourse%2FDoctor-of-Philosophy-%255BBusiness%255D-DR-INTBUS%2Flocal&auth=yB8afetOGSvmCIvPLA2Ypg&profile=_default&rank=12&query=phd+AccreditationStatus%3Acurrent+%7CCourseTypes%3A%22%24%2B%2B+research+%24%2B%2B%22+%7CStudyLevel%3A%22%24%2B%2B+research+%24%2B%2B%22+%7C%5BResidency%3A%22%24%2B%2B+international+%24%2B%2B%22+Residency%3A%22%24%2B%2B+local+%24%2B%2B%22%5D+%7CAccreditationStatus%3A%22%24%2B%2B+current+%24%2B%2B%22,English,A,,,Australia,no,yes,no,yes,no,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPG,Swinburne University of Technology,Hawthorn,Doctor of Philosophy,Humanities and Social Science,37900,TBA,AUD,year,3,Years,yes,yes,IELTS,,,6.5,,,https://search.swinburne.edu.au/s/redirect?collection=swinburne-courses&url=https%3A%2F%2Fwww.swinburne.edu.au%2Fstudy%2Fcourse%2FDoctor-of-Philosophy-%255BScience%255D-DR-INTSCI%2Flocal&auth=WRQWrQBAKW%2FIelqxKFhvTA&profile=_default&rank=13&query=phd+AccreditationStatus%3Acurrent+%7CCourseTypes%3A%22%24%2B%2B+research+%24%2B%2B%22+%7CStudyLevel%3A%22%24%2B%2B+research+%24%2B%2B%22+%7C%5BResidency%3A%22%24%2B%2B+international+%24%2B%2B%22+Residency%3A%22%24%2B%2B+local+%24%2B%2B%22%5D+%7CAccreditationStatus%3A%22%24%2B%2B+current+%24%2B%2B%22,English,A,,,Australia,no,yes,no,yes,no,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPG,Swinburne University of Technology,Hawthorn,Doctor of Philosophy,Humanities and Social Science,37900,TBA,AUD,year,3,Years,yes,yes,IELTS,,,6.5,,,https://search.swinburne.edu.au/s/redirect?collection=swinburne-courses&url=https%3A%2F%2Fwww.swinburne.edu.au%2Fstudy%2Fcourse%2FDoctor-of-Philosophy-%255BEngineering%255D-DR-ENG%2Finternational&auth=64YzeJFt15psXRS%2FqxIMYQ&profile=_default&rank=14&query=phd+AccreditationStatus%3Acurrent+%7CCourseTypes%3A%22%24%2B%2B+research+%24%2B%2B%22+%7CStudyLevel%3A%22%24%2B%2B+research+%24%2B%2B%22+%7C%5BResidency%3A%22%24%2B%2B+international+%24%2B%2B%22+Residency%3A%22%24%2B%2B+local+%24%2B%2B%22%5D+%7CAccreditationStatus%3A%22%24%2B%2B+current+%24%2B%2B%22,English,A,,,Australia,no,yes,no,yes,no,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPG,Swinburne University of Technology,Hawthorn,Doctor of Philosophy,Humanities and Social Science,30800,TBA,AUD,year,3,Years,yes,yes,IELTS,,,6.5,,,https://search.swinburne.edu.au/s/redirect?collection=swinburne-courses&url=https%3A%2F%2Fwww.swinburne.edu.au%2Fstudy%2Fcourse%2FDoctor-of-Philosophy-%255BDesign%255D-DR-INTDES%2Flocal&auth=k%2F4RMcxGJ7YyYFKhvP9XhQ&profile=_default&rank=15&query=phd+AccreditationStatus%3Acurrent+%7CCourseTypes%3A%22%24%2B%2B+research+%24%2B%2B%22+%7CStudyLevel%3A%22%24%2B%2B+research+%24%2B%2B%22+%7C%5BResidency%3A%22%24%2B%2B+international+%24%2B%2B%22+Residency%3A%22%24%2B%2B+local+%24%2B%2B%22%5D+%7CAccreditationStatus%3A%22%24%2B%2B+current+%24%2B%2B%22,English,A,,,Australia,no,yes,no,yes,no,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPG,Swinburne University of Technology,Hawthorn,Doctor of Philosophy,Humanities and Social Science,37900,TBA,AUD,year,3,Years,yes,yes,IELTS,,,6.5,,,https://search.swinburne.edu.au/s/redirect?collection=swinburne-courses&url=https%3A%2F%2Fwww.swinburne.edu.au%2Fstudy%2Fcourse%2FDoctor-of-Philosophy-%255BScience%255D-DR-SCI%2Finternational&auth=6UYzrZxL75NeeRS1WA2Rlw&profile=_default&rank=16&query=phd+AccreditationStatus%3Acurrent+%7CCourseTypes%3A%22%24%2B%2B+research+%24%2B%2B%22+%7CStudyLevel%3A%22%24%2B%2B+research+%24%2B%2B%22+%7C%5BResidency%3A%22%24%2B%2B+international+%24%2B%2B%22+Residency%3A%22%24%2B%2B+local+%24%2B%2B%22%5D+%7CAccreditationStatus%3A%22%24%2B%2B+current+%24%2B%2B%22,English,A,,,Australia,no,yes,no,yes,no,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPG,Swinburne University of Technology,Hawthorn,Doctor of Philosophy,Humanities and Social Science,37900,TBA,AUD,year,3,Years,yes,yes,IELTS,,,6.5,,,https://search.swinburne.edu.au/s/redirect?collection=swinburne-courses&url=https%3A%2F%2Fwww.swinburne.edu.au%2Fstudy%2Fcourse%2FDoctor-of-Philosophy-%255BHealth-Sciences%255D-DR-INTHTHS%2Flocal&auth=TkP0JZu0OXn9%2Fd7zwN2AeA&profile=_default&rank=17&query=phd+AccreditationStatus%3Acurrent+%7CCourseTypes%3A%22%24%2B%2B+research+%24%2B%2B%22+%7CStudyLevel%3A%22%24%2B%2B+research+%24%2B%2B%22+%7C%5BResidency%3A%22%24%2B%2B+international+%24%2B%2B%22+Residency%3A%22%24%2B%2B+local+%24%2B%2B%22%5D+%7CAccreditationStatus%3A%22%24%2B%2B+current+%24%2B%2B%22,English,A,,,Australia,no,yes,no,yes,no,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPG,Swinburne University of Technology,Hawthorn,Doctor of Philosophy,Humanities and Social Science,37900,TBA,AUD,year,3,Years,yes,yes,IELTS,,,6.5,,,https://search.swinburne.edu.au/s/redirect?collection=swinburne-courses&url=https%3A%2F%2Fwww.swinburne.edu.au%2Fstudy%2Fcourse%2FDoctor-of-Philosophy-%255BInformation-Systems%255D-DR-IS%2Finternational&auth=Mt0JZm2EZiFGfQQlkehpYQ&profile=_default&rank=18&query=phd+AccreditationStatus%3Acurrent+%7CCourseTypes%3A%22%24%2B%2B+research+%24%2B%2B%22+%7CStudyLevel%3A%22%24%2B%2B+research+%24%2B%2B%22+%7C%5BResidency%3A%22%24%2B%2B+international+%24%2B%2B%22+Residency%3A%22%24%2B%2B+local+%24%2B%2B%22%5D+%7CAccreditationStatus%3A%22%24%2B%2B+current+%24%2B%2B%22,English,A,,,Australia,no,yes,no,yes,no,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPG,Swinburne University of Technology,Hawthorn,Doctor of Philosophy,Humanities and Social Science,38100,TBA,AUD,year,3,Years,no,no,IELTS,,,6.5,,,https://search.swinburne.edu.au/s/redirect?collection=swinburne-courses&url=https%3A%2F%2Fwww.swinburne.edu.au%2Fstudy%2Fcourse%2FDoctor-of-Philosophy-%255BInformation-and-Communication-Technology%255D-DR-ICT%2Flocal&auth=CA5U5HGoC%2FSfSxx%2FmpUByw&profile=_default&rank=19&query=phd+AccreditationStatus%3Acurrent+%7CCourseTypes%3A%22%24%2B%2B+research+%24%2B%2B%22+%7CStudyLevel%3A%22%24%2B%2B+research+%24%2B%2B%22+%7C%5BResidency%3A%22%24%2B%2B+international+%24%2B%2B%22+Residency%3A%22%24%2B%2B+local+%24%2B%2B%22%5D+%7CAccreditationStatus%3A%22%24%2B%2B+current+%24%2B%2B%22,English,A,,,Australia,no,yes,no,yes,no,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPG,Swinburne University of Technology,Hawthorn,Doctor of Philosophy,Humanities and Social Science,37900,TBA,AUD,year,3,Years,no,no,IELTS,,,6.5,,,https://search.swinburne.edu.au/s/redirect?collection=swinburne-courses&url=https%3A%2F%2Fwww.swinburne.edu.au%2Fstudy%2Fcourse%2FDoctor-of-Philosophy-%255BScience%255D-DR-INTSCI%2Finternational&auth=zKD2eNRwEsO25GvdiAuvxg&profile=_default&rank=20&query=phd+AccreditationStatus%3Acurrent+%7CCourseTypes%3A%22%24%2B%2B+research+%24%2B%2B%22+%7CStudyLevel%3A%22%24%2B%2B+research+%24%2B%2B%22+%7C%5BResidency%3A%22%24%2B%2B+international+%24%2B%2B%22+Residency%3A%22%24%2B%2B+local+%24%2B%2B%22%5D+%7CAccreditationStatus%3A%22%24%2B%2B+current+%24%2B%2B%22,English,A,,,Australia,no,yes,no,yes,no,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPG,Swinburne University of Technology,Hawthorn,Doctor of Philosophy,Humanities and Social Science,35300,TBA,AUD,year,3,Years,no,no,IELTS,,,6.5,,,https://search.swinburne.edu.au/s/redirect?collection=swinburne-courses&url=https%3A%2F%2Fwww.swinburne.edu.au%2Fstudy%2Fcourse%2FDoctor-of-Philosophy-%255BDesign%255D-DR-DES%2Finternational&auth=XNl6kQZ6mzTa9U4UbrVxmg&profile=_default&rank=21&query=phd+AccreditationStatus%3Acurrent+%7CCourseTypes%3A%22%24%2B%2B+research+%24%2B%2B%22+%7CStudyLevel%3A%22%24%2B%2B+research+%24%2B%2B%22+%7C%5BResidency%3A%22%24%2B%2B+international+%24%2B%2B%22+Residency%3A%22%24%2B%2B+local+%24%2B%2B%22%5D+%7CAccreditationStatus%3A%22%24%2B%2B+current+%24%2B%2B%22,English,A,,,Australia,no,yes,no,yes,no,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPG,Swinburne University of Technology,Hawthorn,Doctor of Psychology (Clinical and Forensic Psychology),Medical and Nursing,35300,TBA,AUD,year,4,Years,yes,no,IELTS,,,6.5,,,https://search.swinburne.edu.au/s/redirect?collection=swinburne-courses&url=https%3A%2F%2Fwww.swinburne.edu.au%2Fstudy%2Fcourse%2FDoctor-of-Psychology-%28Clinical-and-Forensic-Psychology%29-DR-CFPSY%2Flocal&auth=00NKMZuvCvoaUhRAFQkDwQ&profile=_default&rank=22&query=phd+AccreditationStatus%3Acurrent+%7CCourseTypes%3A%22%24%2B%2B+research+%24%2B%2B%22+%7CStudyLevel%3A%22%24%2B%2B+research+%24%2B%2B%22+%7C%5BResidency%3A%22%24%2B%2B+international+%24%2B%2B%22+Residency%3A%22%24%2B%2B+local+%24%2B%2B%22%5D+%7CAccreditationStatus%3A%22%24%2B%2B+current+%24%2B%2B%22,English,A,,,Australia,no,yes,no,yes,no,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPG,Swinburne University of Technology,Hawthorn,Doctor of Philosophy,Humanities and Social Science,38100,TBA,AUD,year,4,Years,yes,no,IELTS,,,6.5,,,https://search.swinburne.edu.au/s/redirect?collection=swinburne-courses&url=https%3A%2F%2Fwww.swinburne.edu.au%2Fstudy%2Fcourse%2FDoctor-of-Philosophy-%255BInformation-and-Communication-Technology%255D-DR-ICT%2Finternational&auth=YQTZ%2B8S%2FVB69HtnH2AiH1A&profile=_default&rank=23&query=phd+AccreditationStatus%3Acurrent+%7CCourseTypes%3A%22%24%2B%2B+research+%24%2B%2B%22+%7CStudyLevel%3A%22%24%2B%2B+research+%24%2B%2B%22+%7C%5BResidency%3A%22%24%2B%2B+international+%24%2B%2B%22+Residency%3A%22%24%2B%2B+local+%24%2B%2B%22%5D+%7CAccreditationStatus%3A%22%24%2B%2B+current+%24%2B%2B%22,English,A,,,Australia,no,yes,no,yes,no,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPG,Swinburne University of Technology,Hawthorn,Doctor of Philosophy,Humanities and Social Science,30800,TBA,AUD,year,4,Years,yes,no,IELTS,,,6.5,,,https://search.swinburne.edu.au/s/redirect?collection=swinburne-courses&url=https%3A%2F%2Fwww.swinburne.edu.au%2Fstudy%2Fcourse%2FDoctor-of-Philosophy-%255BDesign%255D-DR-INTDES%2Finternational&auth=aUgpwYxwokVoqpztI2QHcA&profile=_default&rank=24&query=phd+AccreditationStatus%3Acurrent+%7CCourseTypes%3A%22%24%2B%2B+research+%24%2B%2B%22+%7CStudyLevel%3A%22%24%2B%2B+research+%24%2B%2B%22+%7C%5BResidency%3A%22%24%2B%2B+international+%24%2B%2B%22+Residency%3A%22%24%2B%2B+local+%24%2B%2B%22%5D+%7CAccreditationStatus%3A%22%24%2B%2B+current+%24%2B%2B%22,English,A,,,Australia,no,yes,no,yes,no,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPG,Swinburne University of Technology,Hawthorn,Doctor of Philosophy,Humanities and Social Science,37900,TBA,AUD,year,3,Years,no,no,IELTS,,,6.5,,,https://search.swinburne.edu.au/s/redirect?collection=swinburne-courses&url=https%3A%2F%2Fwww.swinburne.edu.au%2Fstudy%2Fcourse%2FDoctor-of-Philosophy-%255BHealth-Sciences%255D-DR-HTHSCI%2Flocal&auth=4KjVM%2Bt5v8A2ECqy%2FNBiOA&profile=_default&rank=25&query=phd+AccreditationStatus%3Acurrent+%7CCourseTypes%3A%22%24%2B%2B+research+%24%2B%2B%22+%7CStudyLevel%3A%22%24%2B%2B+research+%24%2B%2B%22+%7C%5BResidency%3A%22%24%2B%2B+international+%24%2B%2B%22+Residency%3A%22%24%2B%2B+local+%24%2B%2B%22%5D+%7CAccreditationStatus%3A%22%24%2B%2B+current+%24%2B%2B%22,English,A,"Students completing a PhD in Health Sciences can work with supervisors who are experts in a diverse range of areas.  Our supervisors’ specialities include, but are not limited to: Students interested in interdisciplinary PhDs are also welcome to apply.",,Australia,no,yes,no,yes,no,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPG,Swinburne University of Technology,Hawthorn,Doctor of Philosophy,Humanities and Social Science,37900,TBA,AUD,year,3,Years,no,no,IELTS,,,6.5,,,https://search.swinburne.edu.au/s/redirect?collection=swinburne-courses&url=https%3A%2F%2Fwww.swinburne.edu.au%2Fstudy%2Fcourse%2FDoctor-of-Philosophy-%255BHealth-Sciences%255D-DR-INTHTHS%2Finternational&auth=yIb4wSGKHAdPtejQqlGbGg&profile=_default&rank=26&query=phd+AccreditationStatus%3Acurrent+%7CCourseTypes%3A%22%24%2B%2B+research+%24%2B%2B%22+%7CStudyLevel%3A%22%24%2B%2B+research+%24%2B%2B%22+%7C%5BResidency%3A%22%24%2B%2B+international+%24%2B%2B%22+Residency%3A%22%24%2B%2B+local+%24%2B%2B%22%5D+%7CAccreditationStatus%3A%22%24%2B%2B+current+%24%2B%2B%22,English,A,,,Australia,no,yes,no,yes,no,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPG,Swinburne University of Technology,Hawthorn,Doctor of Philosophy,Humanities and Social Science,38100,TBA,AUD,year,3,Years,yes,yes,IELTS,,,6.5,,,https://search.swinburne.edu.au/s/redirect?collection=swinburne-courses&url=https%3A%2F%2Fwww.swinburne.edu.au%2Fstudy%2Fcourse%2FDoctor-of-Philosophy-%255BInformation-and-Communication-Technology%255D-DR-INTICT%2Flocal&auth=2oQn1LI%2F35YsYnnBKgpC0w&profile=_default&rank=27&query=phd+AccreditationStatus%3Acurrent+%7CCourseTypes%3A%22%24%2B%2B+research+%24%2B%2B%22+%7CStudyLevel%3A%22%24%2B%2B+research+%24%2B%2B%22+%7C%5BResidency%3A%22%24%2B%2B+international+%24%2B%2B%22+Residency%3A%22%24%2B%2B+local+%24%2B%2B%22%5D+%7CAccreditationStatus%3A%22%24%2B%2B+current+%24%2B%2B%22,English,A,,,Australia,no,yes,no,yes,no,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPG,Swinburne University of Technology,Hawthorn,Doctor of Philosophy,Humanities and Social Science,38100,TBA,AUD,year,3,Years,no,no,IELTS,,,6.5,,,https://search.swinburne.edu.au/s/redirect?collection=swinburne-courses&url=https%3A%2F%2Fwww.swinburne.edu.au%2Fstudy%2Fcourse%2FDoctor-of-Philosophy-%255BTechnology-Innovation---Business-and-Law%255D-DR-TECFBL%2Flocal&auth=iLkHOtmMZ1fvjxHaLuzOlA&profile=_default&rank=28&query=phd+AccreditationStatus%3Acurrent+%7CCourseTypes%3A%22%24%2B%2B+research+%24%2B%2B%22+%7CStudyLevel%3A%22%24%2B%2B+research+%24%2B%2B%22+%7C%5BResidency%3A%22%24%2B%2B+international+%24%2B%2B%22+Residency%3A%22%24%2B%2B+local+%24%2B%2B%22%5D+%7CAccreditationStatus%3A%22%24%2B%2B+current+%24%2B%2B%22,English,A,,,Australia,no,yes,no,yes,no,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPG,Swinburne University of Technology,Hawthorn,Doctor of Philosophy,Humanities and Social Science,37900,TBA,AUD,year,3,Years,no,no,IELTS,,,6.5,,,https://search.swinburne.edu.au/s/redirect?collection=swinburne-courses&url=https%3A%2F%2Fwww.swinburne.edu.au%2Fstudy%2Fcourse%2FDoctor-of-Philosophy-%255BHealth-Sciences%255D-DR-HTHSCI%2Finternational&auth=w5A7nzH%2BI2TWpkAcK5hvZw&profile=_default&rank=29&query=phd+AccreditationStatus%3Acurrent+%7CCourseTypes%3A%22%24%2B%2B+research+%24%2B%2B%22+%7CStudyLevel%3A%22%24%2B%2B+research+%24%2B%2B%22+%7C%5BResidency%3A%22%24%2B%2B+international+%24%2B%2B%22+Residency%3A%22%24%2B%2B+local+%24%2B%2B%22%5D+%7CAccreditationStatus%3A%22%24%2B%2B+current+%24%2B%2B%22,English,A,"Students completing a PhD in Health Sciences can work with supervisors who are experts in a diverse range of areas.  Our supervisors’ specialities include, but are not limited to: Students interested in interdisciplinary PhDs are also welcome to apply.",,Australia,no,yes,no,yes,no,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPG,Swinburne University of Technology,Hawthorn,Doctor of Philosophy,Humanities and Social Science,37900,TBA,AUD,year,3,Years,no,no,IELTS,,,6.5,,,https://search.swinburne.edu.au/s/redirect?collection=swinburne-courses&url=https%3A%2F%2Fwww.swinburne.edu.au%2Fstudy%2Fcourse%2FDoctor-of-Philosophy-%255BTechnology-Innovation---Business-and-Law%255D-DR-TECFBL%2Finternational&auth=RjC09sIUDuR18RYS%2BlUrfA&profile=_default&rank=30&query=phd+AccreditationStatus%3Acurrent+%7CCourseTypes%3A%22%24%2B%2B+research+%24%2B%2B%22+%7CStudyLevel%3A%22%24%2B%2B+research+%24%2B%2B%22+%7C%5BResidency%3A%22%24%2B%2B+international+%24%2B%2B%22+Residency%3A%22%24%2B%2B+local+%24%2B%2B%22%5D+%7CAccreditationStatus%3A%22%24%2B%2B+current+%24%2B%2B%22,English,A,,,Australia,no,yes,no,yes,no,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPG,Swinburne University of Technology,Hawthorn,Doctor of Philosophy,Humanities and Social Science,38100,TBA,AUD,year,3,Years,no,no,IELTS,,,6.5,,,https://search.swinburne.edu.au/s/redirect?collection=swinburne-courses&url=https%3A%2F%2Fwww.swinburne.edu.au%2Fstudy%2Fcourse%2FDoctor-of-Philosophy-%255BInformation-and-Communication-Technology%255D-DR-INTICT%2Finternational&auth=L8jBrua3AnRGPxywtnR5nQ&profile=_default&rank=31&query=phd+AccreditationStatus%3Acurrent+%7CCourseTypes%3A%22%24%2B%2B+research+%24%2B%2B%22+%7CStudyLevel%3A%22%24%2B%2B+research+%24%2B%2B%22+%7C%5BResidency%3A%22%24%2B%2B+international+%24%2B%2B%22+Residency%3A%22%24%2B%2B+local+%24%2B%2B%22%5D+%7CAccreditationStatus%3A%22%24%2B%2B+current+%24%2B%2B%22,English,A,,,Australia,no,yes,no,yes,no,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
